score_2025,rank_2025,level,source_college,source_major_2025,match_status,match_count,official_college_code,official_college_name,official_major_code,official_major_name_2026,plan_num_2026,major_attr_2026,major_remark_2026,first_subject,reselect_subject,tuition,plan_id
581,"20,146",211,内蒙古大学,生物科学,exact_school_major,1,0126,内蒙古大学,3M,生物科学,1,,[轻度色觉异常(俗称色弱)不予录取],物理,化学,5060,1_3_0126_5_3M
581,"20,146",211,南昌大学,建筑环境与能源应用工程,exact_school_major,1,0403,南昌大学,66,建筑环境与能源应用工程,2,,,物理,化学,5550,1_3_0403_5_66
581,"20,146",211,新疆大学,法学,exact_school_major,1,0755,新疆大学,29,法学,2,,"(涉外法治人才方向,外语单科成绩≥110分)",物理,无限制,4600,1_3_0755_5_29
581,"20,146",211,新疆大学,智能制造工程,exact_school_major,1,0755,新疆大学,8W,智能制造工程,5,,(喀什校区),物理,化学,4500,1_3_0755_5_8W
581,"20,146",211,河北工业大学,能源与动力工程,exact_school_major,1,0080,河北工业大学,1J,能源与动力工程,2,,"[河北工业大学芬兰校区招生专业,专业教学培养使用的外语语种为英语,培养模式为“1+3(一年国内加三年芬兰)”。学费：国内阶段5800人民币/年；芬兰阶段为12000欧元/年]",物理,化学,待定,1_3_0080_5_1J
581,"20,146",211,湖南师范大学,国际经济与贸易,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
581,"20,146",211,湖南师范大学,地理信息科学,exact_school_major,1,0542,湖南师范大学,R4,地理信息科学,4,,,物理,D,5300,1_3_0542_5_R4
581,"20,146",211,湖南师范大学,预防医学,exact_school_major,1,0542,湖南师范大学,U5,预防医学,2,,"(医学部,咸嘉湖校区)",物理,化学,7800,1_3_0542_5_U5
580,"20,541",211,云南大学,生物育种科学,exact_school_major,1,0673,云南大学,2E,生物育种科学,1,,,物理,地理,5000,1_3_0673_5_2E
580,"20,541",211,华中农业大学,园林(国家卓越农林人才计划),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
580,"20,541",211,哈尔滨工程大学,土木工程(中外合作办学),exact_school_major,1,0217,哈尔滨工程大学,61,土木工程(中外合作办学),3,,"(与英国阿伯丁大学合作,“3+1”模式,中英文授课,入学不得转专业)",物理,化学,45000,1_3_0217_5_61
580,"20,541",211,太原理工大学,环境工程,exact_school_major,1,0112,太原理工大学,0W,环境工程,3,,(明向校区),物理,化学,5500,1_3_0112_5_0W
580,"20,541",211,宁夏大学,数学与应用数学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
580,"20,541",211,新疆大学,数学与应用数学,exact_school_major,1,0755,新疆大学,49,数学与应用数学,2,,(数学单科成绩≥90分；择优选拔进入理科基地班),物理,化学,5175,1_3_0755_5_49
580,"20,541",211,江南大学,教育技术学(师范、智能教育卓越创新班),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
580,"20,541",211,福州大学,土木工程,exact_school_major,1,0386,福州大学,13,土木工程,3,,(第一学年在福州市铜盘校区培养),物理,化学,5460,1_3_0386_5_13
580,"20,541",211,西南大学,药学(中外合作办学),exact_school_major,1,0635,西南大学,Z7,药学(中外合作办学),2,,"(不招色盲、单色识别不全考生)(国内学习3年、国外1年,在西南大学就读期间学费5.8万元/年,在外方高校就读期间,按外方高校学费标准缴纳学费。外方合作高校：新西兰奥塔哥大学。以英语为主要授课语言,建议非英语语种考生谨慎报考)",物理,化学,58000,1_3_0635_5_Z7
580,"20,541",211,辽宁大学,汉语国际教育,exact_school_major,1,0140,辽宁大学,49,汉语国际教育,6,,,物理,无限制,4800,1_3_0140_5_49
580,"20,541",211,郑州大学,物流管理,exact_school_major,1,0459,郑州大学,54,物流管理,5,,,物理,无限制,4400,1_3_0459_5_54
580,"20,541",211,青海大学,麻醉学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
579,"20,928",211,东北农业大学,工商管理类(工商管理、会计学、市场营销、人力资源管理),exact_school_major,1,0224,东北农业大学,31,工商管理类(工商管理、会计学、市场营销、人力资源管理),3,,(不招单色识别不全考生),物理,无限制,4000,1_3_0224_5_31
579,"20,928",211,东北林业大学,生物科学类[生物科学(国家理科基础科学研究和教学人才培养基地)、生物技术(国家生命科学与技术人才培养基地)、生物技术],exact_school_major_multiple_plan_rows,2,0225,东北林业大学,21,生物科学类[生物科学(国家理科基础科学研究和教学人才培养基地)、生物技术(国家生命科学与技术人才培养基地)、生物技术],14,,,物理,化学,5400,1_3_0225_5_21
579,"20,928",211,东北林业大学,生物科学类[生物科学(国家理科基础科学研究和教学人才培养基地)、生物技术(国家生命科学与技术人才培养基地)、生物技术],exact_school_major_multiple_plan_rows,2,0225,东北林业大学,AC,生物科学类[生物科学(国家理科基础科学研究和教学人才培养基地)、生物技术(国家生命科学与技术人才培养基地)、生物技术],1,(高校专项计划),"(特控线上录取)(教育部高校专项计划,只投档符合报考条件的考生)",物理,化学,5400,1_3_0225_5_AC
579,"20,928",211,中国石油大学(北京)克拉玛依校区,能源与动力工程,exact_school_major,1,9414,中国石油大学(北京)克拉玛依校区,C1,能源与动力工程,4,,,物理,化学,4500,1_3_9414_5_C1
579,"20,928",211,云南大学,经济学类(经济学、财政学、金融学、国际经济与贸易),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
579,"20,928",211,四川农业大学,动物科学,exact_school_major,1,0626,四川农业大学,05,动物科学,6,,(成都校区),物理,化学,5760,1_3_0626_5_05
579,"20,928",211,延边大学,化学类(化学、应用化学),exact_school_major,1,0184,延边大学,44,化学类(化学、应用化学),2,,(第一学年末分流。化学专业为师范),物理,化学,5000,1_3_0184_5_44
579,"20,928",211,延边大学,物理学,exact_school_major,1,0184,延边大学,46,物理学,2,,(含师范、非师范。第一学年末分流),物理,化学,5500,1_3_0184_5_46
579,"20,928",211,西北大学,地理科学类(自然地理与资源环境、人文地理与城乡规划、地理信息科学),exact_school_major,1,0697,西北大学,60,地理科学类(自然地理与资源环境、人文地理与城乡规划、地理信息科学),3,,,物理,D,6600,1_3_0697_5_60
579,"20,928",211,西南交通大学,环境工程(中外合作办学),exact_school_major,1,0613,西南交通大学,71,环境工程(中外合作办学),2,,"(西南交通大学与美国俄克拉荷马州立大学合作举办的中外合作办学项目,建议小语种考生慎重报考,不招色弱、色盲、单色识别不全)",物理,化学,78000,1_3_0613_5_71
579,"20,928",211,西南大学,食品质量与安全(中外合作办学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
579,"20,928",211,西南财经大学,工商管理类[工商管理、工商管理(双语实验班)、市场营销、旅游管理、供应链管理、人力资源管理],unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
579,"20,928",211,辽宁大学,物理学,exact_school_major,1,0140,辽宁大学,52,物理学,20,,,物理,化学,5200,1_3_0140_5_52
578,"21,329",211,东北林业大学,化学工程与工艺,exact_school_major,1,0225,东北林业大学,36,化学工程与工艺,9,,,物理,化学,3500,1_3_0225_5_36
578,"21,329",211,东北林业大学,英语,exact_school_major,1,0225,东北林业大学,44,英语,3,,(外语语种为英语),物理,无限制,4000,1_3_0225_5_44
578,"21,329",211,中国石油大学(北京)克拉玛依校区,新能源科学与工程,exact_school_major,1,9414,中国石油大学(北京)克拉玛依校区,B9,新能源科学与工程,4,,,物理,化学,4500,1_3_9414_5_B9
578,"21,329",211,云南大学,土木工程,exact_school_major,1,0673,云南大学,1N,土木工程,1,,,物理,化学,5000,1_3_0673_5_1N
578,"21,329",211,四川农业大学,法学,exact_school_major,1,0626,四川农业大学,60,法学,4,,(雅安校区),物理,无限制,5760,1_3_0626_5_60
578,"21,329",211,太原理工大学,矿物加工工程,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
578,"21,329",211,太原理工大学,道路桥梁与渡河工程,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
578,"21,329",211,延边大学,会计学,exact_school_major,1,0184,延边大学,38,会计学,2,,(在珲春校区办学),物理,无限制,4800,1_3_0184_5_38
578,"21,329",211,湖南师范大学,外国语言文学类(英语、俄语、德语、法语、西班牙语、阿拉伯语、日语、朝鲜语),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
578,"21,329",211,辽宁大学,劳动与社会保障,exact_school_major,1,0140,辽宁大学,08,劳动与社会保障,8,,,物理,无限制,5200,1_3_0140_5_08
577,"21,678",211,东北林业大学,野生动物与自然保护区管理,exact_school_major,1,0225,东北林业大学,09,野生动物与自然保护区管理,3,,,物理,化学,3000,1_3_0225_5_09
577,"21,678",211,中国石油大学(北京)克拉玛依校区,能源化学工程,exact_school_major,1,9414,中国石油大学(北京)克拉玛依校区,B3,能源化学工程,6,,,物理,化学,4500,1_3_9414_5_B3
577,"21,678",211,中国石油大学(北京)克拉玛依校区,安全工程,exact_school_major,1,9414,中国石油大学(北京)克拉玛依校区,B8,安全工程,4,,,物理,化学,4500,1_3_9414_5_B8
577,"21,678",211,云南大学,地球物理学,exact_school_major,1,0673,云南大学,1B,地球物理学,1,,,物理,化学,5000,1_3_0673_5_1B
577,"21,678",211,南昌大学,生态学,exact_school_major,1,0403,南昌大学,56,生态学,2,,(不招色弱、色盲、单色不能识别的考生。),物理,化学,5250,1_3_0403_5_56
577,"21,678",211,南昌大学,环境工程,exact_school_major,1,0403,南昌大学,5A,环境工程,3,,(不招色弱、色盲、单色不能识别的考生。),物理,化学,5250,1_3_0403_5_5A
577,"21,678",211,大连海事大学,土木工程(中外合作办学),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
577,"21,678",211,新疆大学,信息与计算科学,exact_school_major,1,0755,新疆大学,4D,信息与计算科学,2,,(数学单科成绩≥90分),物理,化学,4500,1_3_0755_5_4D
577,"21,678",211,新疆大学,能源与动力工程,exact_school_major,1,0755,新疆大学,7D,能源与动力工程,2,,,物理,化学,5175,1_3_0755_5_7D
577,"21,678",211,海南大学,食品质量与安全,exact_school_major,1,0589,海南大学,1K,食品质量与安全,2,,"(一、二年级在海甸校区,三、四年级在观澜湖校区城西教学点)",物理,化学,4600,1_3_0589_5_1K
577,"21,678",211,辽宁大学,新闻学,exact_school_major,1,0140,辽宁大学,09,新闻学,8,,,物理,无限制,4800,1_3_0140_5_09
577,"21,678",211,辽宁大学,生物信息学,exact_school_major,1,0140,辽宁大学,61,生物信息学,25,,"[考生身体健康状况须适应实验工作需要,色觉异常(俗称色盲、色弱)考生谨慎报考]",物理,化学,5200,1_3_0140_5_61
576,"22,057",211,东北农业大学,植物生产类(1)(农学、种子科学与工程),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
576,"22,057",211,太原理工大学,资源勘查工程,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
576,"22,057",211,太原理工大学,地质工程,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
576,"22,057",211,太原理工大学,物流管理,exact_school_major,1,0112,太原理工大学,2G,物流管理,2,,(明向校区),物理,无限制,5100,1_3_0112_5_2G
576,"22,057",211,新疆大学,材料成型及控制工程,exact_school_major,1,0755,新疆大学,4P,材料成型及控制工程,3,,,物理,化学,4500,1_3_0755_5_4P
576,"22,057",211,辽宁大学,档案学,exact_school_major,1,0140,辽宁大学,05,档案学,23,,,物理,无限制,5200,1_3_0140_5_05
576,"22,057",211,辽宁大学,金融学类(金融学、保险学),exact_school_major,1,0140,辽宁大学,17,金融学类(金融学、保险学),106,,,物理,无限制,5980,1_3_0140_5_17
575,"22,456",211,东北农业大学,金融学类(金融学、保险学、国际经济与贸易),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
575,"22,456",211,东北林业大学,林产化工,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
575,"22,456",211,中国石油大学(北京)克拉玛依校区,勘查技术与工程,exact_school_major,1,9414,中国石油大学(北京)克拉玛依校区,A2,勘查技术与工程,5,,,物理,化学,5100,1_3_9414_5_A2
575,"22,456",211,太原理工大学,行政管理,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
575,"22,456",211,太原理工大学,资源勘查工程(煤及煤层气工程专业方向),unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
575,"22,456",211,延边大学,通信工程(中外合作办学),exact_school_major,1,0184,延边大学,LD,通信工程(中外合作办学),2,,(与韩国湖西大学合作办学),物理,化学,24000,1_3_0184_5_LD
575,"22,456",211,海南大学,植物保护,exact_school_major,1,0589,海南大学,1W,植物保护,2,,(儋州校区),物理,化学,4100,1_3_0589_5_1W
575,"22,456",211,郑州大学,康复治疗学,exact_school_major,1,0459,郑州大学,93,康复治疗学,4,,(不招收色盲、色弱及单色识别不全考生),物理,化学,6300,1_3_0459_5_93
575,"22,456",211,青海大学,储能科学与工程,exact_school_major,1,0743,青海大学,19,储能科学与工程,1,,,物理,化学,5460,1_3_0743_5_19
574,"22,820",211,中国石油大学(北京)克拉玛依校区,资源勘查工程,exact_school_major,1,9414,中国石油大学(北京)克拉玛依校区,A1,资源勘查工程,7,,,物理,化学,5100,1_3_9414_5_A1
574,"22,820",211,中国矿业大学(北京),建筑学,exact_school_major,1,1413,中国矿业大学(北京),72,建筑学,3,,,物理,无限制,5500,1_3_1413_5_72
574,"22,820",211,云南大学,公共事业管理,exact_school_major,1,0673,云南大学,2D,公共事业管理,1,,(公共事业管理+地理信息科学双学士学位),物理,无限制,7800,1_3_0673_5_2D
574,"22,820",211,海南大学,动物科学,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
574,"22,820",211,湖南师范大学,土地资源管理,unmatched_name_changed_or_not_in_2026_physics_plan,0,,,,,,,,,,,
574,"22,820",211,辽宁大学,历史学,exact_school_major,1,0140,辽宁大学,03,历史学,4,,,物理,无限制,4800,1_3_0140_5_03
574,"22,820",211,辽宁大学,行政管理,exact_school_major,1,0140,辽宁大学,07,行政管理,8,,,物理,无限制,5200,1_3_0140_5_07
573,"23,198",211,东北林业大学,风景园林,exact_school_major,1,0225,东北林业大学,24,风景园林,4,,,物理,无限制,4000,1_3_0225_5_24
573,"23,198",211,东北林业大学,化学类(化学、应用化学),exact_school_major,1,0225,东北林业大学,35,化学类(化学、应用化学),9,,,物理,化学,2500,1_3_0225_5_35
573,"23,198",211,东北林业大学,生态学,exact_school_major,1,0225,东北林业大学,54,生态学,1,,,物理,化学,5000,1_3_0225_5_54
